movieId,title,genres,year,clean_title,genre_list,combined_tags,rating_count,average_rating
134393,Trainwreck (2015),Comedy|Romance,2015.0,Trainwreck,"['Comedy', 'Romance']",,10,3.2
134515,BMX Bandits (1983),Adventure|Crime|Drama,1983.0,BMX Bandits,"['Adventure', 'Crime', 'Drama']",,1,3.0
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary,2014.0,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,['Documentary'],,1,3.0
134528,Aloha (2015),Comedy|Drama|Romance,2015.0,Aloha,"['Comedy', 'Drama', 'Romance']",,1,0.5
134775,Dragon Blade (2015),Action|Adventure|Drama,2015.0,Dragon Blade,"['Action', 'Adventure', 'Drama']",,1,2.0
134783,Entourage (2015),Comedy,2015.0,Entourage,['Comedy'],,1,2.0
134796,Bitter Lake (2015),Documentary,2015.0,Bitter Lake,['Documentary'],,1,5.0
134808,No Way Jose (2015),Comedy,2015.0,No Way Jose,['Comedy'],,1,2.0
134847,Ghost Graduation (2012),Comedy,2012.0,Ghost Graduation,['Comedy'],,1,5.0
134849,Duck Amuck (1953),Animation|Children|Comedy,1953.0,Duck Amuck,"['Animation', 'Children', 'Comedy']",,1,4.0
134853,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,2015.0,Inside Out,"['Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Fantasy']",,43,3.81
134859,The Wolfpack (2015),Documentary,2015.0,The Wolfpack,['Documentary'],,1,3.5
134861,Trevor Noah: African American (2013),(no genres listed),2013.0,Trevor Noah: African American,['(no genres listed)'],,1,2.5
134881,Love & Mercy (2014),Drama,2014.0,Love & Mercy,['Drama'],,3,4.33
135133,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,2015.0,The Hunger Games: Mockingjay - Part 2,"['Adventure', 'Sci-Fi']",dystopia jennifer lawrence love story nonsense politics rebellion revolution,10,3.7
135137,Pixels (2015),Action|Comedy|Sci-Fi,2015.0,Pixels,"['Action', 'Comedy', 'Sci-Fi']",,6,2.58
135143,Fantastic Beasts and Where to Find Them (2016),Fantasy,2016.0,Fantastic Beasts and Where to Find Them,['Fantasy'],,14,3.68
135198,The Hairdresser (2010),Comedy|Drama,2010.0,The Hairdresser,"['Comedy', 'Drama']",,1,4.0
135216,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,1978.0,The Star Wars Holiday Special,"['Adventure', 'Children', 'Comedy', 'Sci-Fi']",,1,0.5
135288,Mr. Holmes (2015),Drama|Mystery,2015.0,Mr. Holmes,"['Drama', 'Mystery']",,1,3.0
135436,The Secret Life of Pets (2016),Animation|Comedy,2016.0,The Secret Life of Pets,"['Animation', 'Comedy']",,7,3.07
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi,2005.0,Ghost in the Shell: Stand Alone Complex - The Laughing Man,"['Action', 'Animation', 'Crime', 'Sci-Fi']",,2,3.25
135518,Self/less (2015),Action|Mystery|Sci-Fi|Thriller,2015.0,Self/less,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",ben kingsley ethics immortality ryan reynolds,2,2.75
135532,The Last Witch Hunter (2015),Action|Adventure|Fantasy,2015.0,The Last Witch Hunter,"['Action', 'Adventure', 'Fantasy']",,3,3.33
135534,Krampus (2015),Comedy|Fantasy|Horror,2015.0,Krampus,"['Comedy', 'Fantasy', 'Horror']",,1,3.5
135536,Suicide Squad (2016),Action|Crime|Sci-Fi,2016.0,Suicide Squad,"['Action', 'Crime', 'Sci-Fi']",bad story bad writing batman ben affleck comic book dc comics good soundtrack harley quinn harley quinn's ass horrible directing jared leto joker lack of plot margot robbie poor story poorly paced superhero visually appealing will smith,12,2.92
135567,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,2016.0,Independence Day: Resurgence,"['Action', 'Adventure', 'Sci-Fi']",,4,2.38
135569,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,2016.0,Star Trek Beyond,"['Action', 'Adventure', 'Sci-Fi']",,15,3.47
135777,Golmaal (2006),Children|Comedy,2006.0,Golmaal,"['Children', 'Comedy']",,1,4.5
135787,Bruce Lee: A Warrior's Journey (2000),Documentary,2000.0,Bruce Lee: A Warrior's Journey,['Documentary'],,1,3.5
135803,Five Element Ninjas (1982),Action,1982.0,Five Element Ninjas,['Action'],,1,3.5
135815,The Magnificent Ruffians (1979),Action|Drama,1979.0,The Magnificent Ruffians,"['Action', 'Drama']",,1,4.0
135861,Ted 2 (2015),Comedy,2015.0,Ted 2,['Comedy'],,9,2.78
135885,Absolutely Anything (2015),Comedy|Sci-Fi,2015.0,Absolutely Anything,"['Comedy', 'Sci-Fi']",,1,3.0
135887,Minions (2015),Adventure|Animation|Children|Comedy,2015.0,Minions,"['Adventure', 'Animation', 'Children', 'Comedy']",,15,3.17
135937,The Silence of the Hams (1994),Comedy|Thriller,1994.0,The Silence of the Hams,"['Comedy', 'Thriller']",,1,3.0
136012,Bloodsport III (1996),Action|Thriller,1996.0,Bloodsport III,"['Action', 'Thriller']",,1,1.5
136016,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,2015.0,The Good Dinosaur,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",,4,3.0
136018,Black Mass (2015),Crime|Drama,2015.0,Black Mass,"['Crime', 'Drama']",,3,2.5
136020,Spectre (2015),Action|Adventure|Crime,2015.0,Spectre,"['Action', 'Adventure', 'Crime']",,17,3.06
136024,The Professional: Golgo 13 (1983),Action|Animation|Crime,1983.0,The Professional: Golgo 13,"['Action', 'Animation', 'Crime']",,1,3.0
136297,Mortal Kombat: The Journey Begins (1995),Action|Animation,1995.0,Mortal Kombat: The Journey Begins,"['Action', 'Animation']",,1,0.5
136305,Sharknado 3: Oh Hell No! (2015),Horror|Sci-Fi,2015.0,Sharknado 3: Oh Hell No!,"['Horror', 'Sci-Fi']",,2,1.0
136341,Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy,2009.0,Scooby-Doo! and the Samurai Sword,"['Animation', 'Children', 'Comedy']",,1,5.0
136353,Scooby-Doo! and the Loch Ness Monster (2004),Animation|Children|Comedy,2004.0,Scooby-Doo! and the Loch Ness Monster,"['Animation', 'Children', 'Comedy']",,1,5.0
136355,Big Top Scooby-Doo! (2012),Animation|Children|Comedy,2012.0,Big Top Scooby-Doo!,"['Animation', 'Children', 'Comedy']",,1,5.0
136359,Scooby-Doo Goes Hollywood (1979),Animation|Children|Comedy,1979.0,Scooby-Doo Goes Hollywood,"['Animation', 'Children', 'Comedy']",,1,5.0
136443,Gabriel Iglesias: Hot and Fluffy (2007),Comedy,2007.0,Gabriel Iglesias: Hot and Fluffy,['Comedy'],,1,1.5
136445,George Carlin: Back in Town (1996),Comedy,1996.0,George Carlin: Back in Town,['Comedy'],,1,5.0
136447,George Carlin: You Are All Diseased (1999),Comedy,1999.0,George Carlin: You Are All Diseased,['Comedy'],,1,5.0
136449,Ghost in the Shell 2.0 (2008),Action|Animation|Sci-Fi,2008.0,Ghost in the Shell 2.0,"['Action', 'Animation', 'Sci-Fi']",,2,3.75
136469,Larry David: Curb Your Enthusiasm (1999),Comedy,1999.0,Larry David: Curb Your Enthusiasm,['Comedy'],,1,5.0
136471,Kevin Hart: Laugh at My Pain (2011),Comedy|Documentary,2011.0,Kevin Hart: Laugh at My Pain,"['Comedy', 'Documentary']",,1,3.5
136503,Tom and Jerry: Shiver Me Whiskers (2006),Animation|Children|Comedy,2006.0,Tom and Jerry: Shiver Me Whiskers,"['Animation', 'Children', 'Comedy']",,1,5.0
136511,Jeff Dunham: All Over the Map (2014),Comedy,2014.0,Jeff Dunham: All Over the Map,['Comedy'],,1,2.0
136540,The FP (2012),Comedy,2012.0,The FP,['Comedy'],,1,4.5
136556,Kung Fu Panda: Secrets of the Masters (2011),Animation|Children,2011.0,Kung Fu Panda: Secrets of the Masters,"['Animation', 'Children']",,1,5.0
136562,Steve Jobs (2015),Drama,2015.0,Steve Jobs,['Drama'],,6,3.75
136564,Macbeth (2015),Drama,2015.0,Macbeth,['Drama'],,1,2.5
136598,Vacation (2015),Adventure|Comedy,2015.0,Vacation,"['Adventure', 'Comedy']",,6,3.42
136602,Creep (2014),Horror|Thriller,2014.0,Creep,"['Horror', 'Thriller']",,2,3.0
136654,The Face of an Angel (2015),Drama,2015.0,The Face of an Angel,['Drama'],,1,1.5
136664,Wild Horses (2015),Crime|Drama,2015.0,Wild Horses,"['Crime', 'Drama']",,1,1.0
136666,Search Party (2014),Comedy,2014.0,Search Party,['Comedy'],,2,2.25
136778,The Squeeze (2015),Comedy|Drama,2015.0,The Squeeze,"['Comedy', 'Drama']",,1,2.0
136786,Careful What You Wish For (2015),Thriller,2015.0,Careful What You Wish For,['Thriller'],,1,1.5
136800,Robot Overlords (2014),Action|Adventure|Sci-Fi,2014.0,Robot Overlords,"['Action', 'Adventure', 'Sci-Fi']",,1,1.5
136816,Bad Asses on the Bayou (2015),Action|Comedy,2015.0,Bad Asses on the Bayou,"['Action', 'Comedy']",,1,2.5
136834,The Eye: Infinity (2005),Horror,2005.0,The Eye: Infinity,['Horror'],,1,5.0
136838,Kiss me Kismet (2006),Comedy|Romance,2006.0,Kiss me Kismet,"['Comedy', 'Romance']",,1,2.5
136840,Da geht noch was! (2013),Comedy|Drama|Romance,2013.0,Da geht noch was!,"['Comedy', 'Drama', 'Romance']",,1,3.5
136850,Villain (1971),Crime|Drama|Thriller,1971.0,Villain,"['Crime', 'Drama', 'Thriller']",,1,5.0
136859,The Lovers (2015),Action|Adventure|Romance|Sci-Fi,2015.0,The Lovers,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",,1,1.5
136864,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,2016.0,Batman v Superman: Dawn of Justice,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",action batman ben affleck dark dc comics gal gadot superhero superman wonderwoman,16,2.34
136912,God Loves Caviar (2012),Adventure,2012.0,God Loves Caviar,['Adventure'],,1,2.0
136958,Mortuary (1983),Horror,1983.0,Mortuary,['Horror'],,1,2.0
137218,April Morning (1988),Drama,1988.0,April Morning,['Drama'],,1,2.5
137337,Amy (2015),Documentary,2015.0,Amy,['Documentary'],,4,3.5
137345,That Demon Within (2014),Crime|Thriller,2014.0,That Demon Within,"['Crime', 'Thriller']",,1,2.0
137517,Carnival Magic (1981),Drama|Fantasy,1981.0,Carnival Magic,"['Drama', 'Fantasy']",,1,0.5
137595,Magic Mike XXL (2015),Comedy|Drama,2015.0,Magic Mike XXL,"['Comedy', 'Drama']",,1,4.0
137857,The Jungle Book (2016),Adventure|Drama|Fantasy,2016.0,The Jungle Book,"['Adventure', 'Drama', 'Fantasy']",,11,3.64
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),Action|Adventure|Animation,1993.0,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans,"['Action', 'Adventure', 'Animation']",,1,4.0
137863,Dragon Ball Z: Resurrection of F (2015),Action|Adventure|Animation|Fantasy,2015.0,Dragon Ball Z: Resurrection of F,"['Action', 'Adventure', 'Animation', 'Fantasy']",,1,4.0
138036,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,2015.0,The Man from U.N.C.L.E.,"['Action', 'Adventure', 'Comedy']",slick stylish,18,3.47
138186,Sorrow (2015),Crime|Drama|Horror,2015.0,Sorrow,"['Crime', 'Drama', 'Horror']",,1,0.5
138204,7 Days in Hell (2015),Comedy,2015.0,7 Days in Hell,['Comedy'],,2,4.0
138208,The Walk (2015),Adventure|Drama|Thriller,2015.0,The Walk,"['Adventure', 'Drama', 'Thriller']",,2,3.0
138210,13 Hours (2016),Drama,2016.0,13 Hours,['Drama'],,5,3.3
138396,There Will Come a Day (2013),Comedy|Drama,2013.0,There Will Come a Day,"['Comedy', 'Drama']",,1,3.5
138546,The Opposite Sex (2014),Comedy,2014.0,The Opposite Sex,['Comedy'],,1,1.5
138610,The Gallows (2015),Horror|Thriller,2015.0,The Gallows,"['Horror', 'Thriller']",,1,1.5
138632,Tokyo Tribe (2014),Action|Crime|Drama|Sci-Fi,2014.0,Tokyo Tribe,"['Action', 'Crime', 'Drama', 'Sci-Fi']",,1,5.0
138702,Feast (2014),Animation|Children|Comedy|Drama|Romance,2014.0,Feast,"['Animation', 'Children', 'Comedy', 'Drama', 'Romance']",,1,3.0
138798,Joe Dirt 2: Beautiful Loser (2015),Comedy,2015.0,Joe Dirt 2: Beautiful Loser,['Comedy'],,1,0.5
138835,Return to Treasure Island (1988),Adventure|Animation|Comedy,1988.0,Return to Treasure Island,"['Adventure', 'Animation', 'Comedy']",,1,5.0
138966,Nasu: Summer in Andalusia (2003),Animation,2003.0,Nasu: Summer in Andalusia,['Animation'],,1,5.0
139052,Dark Places (2015),Drama|Mystery|Thriller,2015.0,Dark Places,"['Drama', 'Mystery', 'Thriller']",,1,2.0
139130,Afro Samurai (2007),Action|Adventure|Animation|Drama|Fantasy,2007.0,Afro Samurai,"['Action', 'Adventure', 'Animation', 'Drama', 'Fantasy']",,1,2.5
139157,Massu Engira Maasilamani (2015),Comedy|Horror|Thriller,2015.0,Massu Engira Maasilamani,"['Comedy', 'Horror', 'Thriller']",,1,4.5
139385,The Revenant (2015),Adventure|Drama,2015.0,The Revenant,"['Adventure', 'Drama']",leonardo dicarpio survival tom hardy visually appealing cinematography visually appealing visually striking,31,3.9
139415,Irrational Man (2015),Crime|Drama,2015.0,Irrational Man,"['Crime', 'Drama']",,1,3.0
139511,Exte: Hair Extensions (2007),Horror,2007.0,Exte: Hair Extensions,['Horror'],,1,3.0
139640,Ooops! Noah is Gone... (2015),Animation,2015.0,Ooops! Noah is Gone...,['Animation'],,1,5.0
139642,Southpaw (2015),Action|Drama,2015.0,Southpaw,"['Action', 'Drama']",,6,2.83
139644,Sicario (2015),Crime|Drama|Mystery,2015.0,Sicario,"['Crime', 'Drama', 'Mystery']",atmospheric tension,11,3.55
139655,Goodnight Mommy (Ich seh ich seh) (2014),Drama|Fantasy|Horror|Thriller,2014.0,Goodnight Mommy (Ich seh ich seh),"['Drama', 'Fantasy', 'Horror', 'Thriller']",,1,3.0
139717,10 Cent Pistol (2015),Crime|Thriller,2015.0,10 Cent Pistol,"['Crime', 'Thriller']",,2,1.25
139747,Before We Go (2014),Romance,2014.0,Before We Go,['Romance'],,1,3.5
139855,Anomalisa (2015),Animation|Comedy|Fantasy,2015.0,Anomalisa,"['Animation', 'Comedy', 'Fantasy']",,2,3.25
139857,Colonia (2016),Thriller,2016.0,Colonia,['Thriller'],,1,1.5
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),Action|Animation|Sci-Fi|Thriller,2013.0,Ghost in the Shell Arise - Border 2: Ghost Whispers,"['Action', 'Animation', 'Sci-Fi', 'Thriller']",,1,2.5
139915,How to Make Love Like an Englishman (2014),Comedy|Romance,2014.0,How to Make Love Like an Englishman,"['Comedy', 'Romance']",,2,2.25
139994,Fracchia contro Dracula (1985),Comedy|Horror,1985.0,Fracchia contro Dracula,"['Comedy', 'Horror']",,1,4.0
140016,Always Watching: A Marble Hornets Story (2015),Horror,2015.0,Always Watching: A Marble Hornets Story,['Horror'],,1,2.0
140038,Madly in Love (1981),Comedy,1981.0,Madly in Love,['Comedy'],,1,4.5
140110,The Intern (2015),Comedy,2015.0,The Intern,['Comedy'],,13,3.65
140133,Hollywood Chainsaw Hookers (1988),Comedy|Horror,1988.0,Hollywood Chainsaw Hookers,"['Comedy', 'Horror']",,1,5.0
140162,Love (2015),Drama|Romance,2015.0,Love,"['Drama', 'Romance']",,1,4.5
140174,Room (2015),Drama,2015.0,Room,['Drama'],moving touching,8,3.56
140237,The Runner (2015),Drama,2015.0,The Runner,['Drama'],,1,2.0
140247,The Gift (2015),Drama|Horror,2015.0,The Gift,"['Drama', 'Horror']",,4,3.25
140265,George Carlin: Jammin' in New York (1992),Comedy,1992.0,George Carlin: Jammin' in New York,['Comedy'],,1,5.0
140267,The Witch (2015),Horror,2015.0,The Witch,['Horror'],,1,4.0
140289,Men & Chicken (2015),Comedy|Drama,2015.0,Men & Chicken,"['Comedy', 'Drama']",,1,4.0
140301,The Escort (2015),Comedy|Romance,2015.0,The Escort,"['Comedy', 'Romance']",,1,3.0
140359,Doctor Who: The Waters of Mars (2009),Adventure|Children|Sci-Fi,2009.0,Doctor Who: The Waters of Mars,"['Adventure', 'Children', 'Sci-Fi']",,4,4.0
140481,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",Animation|Comedy|Sci-Fi,2009.0,"Family Guy Presents: Something, Something, Something, Dark Side","['Animation', 'Comedy', 'Sci-Fi']",,1,4.5
140523,"Visit, The (2015)",Comedy|Horror,2015.0,"Visit, The","['Comedy', 'Horror']",,1,3.5
140525,Secret in Their Eyes (2015),Crime|Drama|Mystery,2015.0,Secret in Their Eyes,"['Crime', 'Drama', 'Mystery']",,1,1.5
140541,The Electric Hotel (1908),Animation|Comedy|Sci-Fi,1908.0,The Electric Hotel,"['Animation', 'Comedy', 'Sci-Fi']",,1,4.0
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Comedy|Documentary,2015.0,Jeff Ross Roasts Criminals: Live at Brazos County Jail,"['Comedy', 'Documentary']",,1,4.0
140627,Battle For Sevastopol (2015),Drama|Romance|War,2015.0,Battle For Sevastopol,"['Drama', 'Romance', 'War']",,1,5.0
140711,American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,2015.0,American Ultra,"['Action', 'Comedy', 'Sci-Fi', 'Thriller']",,6,2.67
140715,Straight Outta Compton (2015),Drama,2015.0,Straight Outta Compton,['Drama'],,7,4.21
140725,Cop Car (2015),Crime|Thriller,2015.0,Cop Car,"['Crime', 'Thriller']",,2,3.5
140737,The Lost Room (2006),Action|Fantasy|Mystery,2006.0,The Lost Room,"['Action', 'Fantasy', 'Mystery']",,1,3.5
140816,Tangerine (2015),Comedy|Drama,2015.0,Tangerine,"['Comedy', 'Drama']",,1,4.5
140850,Every Secret Thing (2014),Crime|Drama|Mystery|Thriller,2014.0,Every Secret Thing,"['Crime', 'Drama', 'Mystery', 'Thriller']",,1,2.0
140852,964 Pinocchio (1991),Horror|Sci-Fi,1991.0,964 Pinocchio,"['Horror', 'Sci-Fi']",,1,1.0
140928,Joy (2015),Comedy|Drama,2015.0,Joy,"['Comedy', 'Drama']",,5,3.2
140956,Ready Player One,Action|Sci-Fi|Thriller,,Ready Player One,"['Action', 'Sci-Fi', 'Thriller']",,4,3.5
141004,Victor Frankenstein (2015),Drama|Horror|Sci-Fi,2015.0,Victor Frankenstein,"['Drama', 'Horror', 'Sci-Fi']",,2,3.25
141131,Guardians (2016),(no genres listed),2016.0,Guardians,['(no genres listed)'],,1,2.5
141400,Invincible Shaolin (1978),Action,1978.0,Invincible Shaolin,['Action'],,1,4.0
141408,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror,2015.0,Scouts Guide to the Zombie Apocalypse,"['Action', 'Comedy', 'Horror']",,2,3.75
141422,Suffragette (2015),Drama,2015.0,Suffragette,['Drama'],,1,2.5
141513,Fort Tilden (2014),Comedy,2014.0,Fort Tilden,['Comedy'],,1,4.0
141544,Turbo Kid (2015),Action|Adventure|Sci-Fi,2015.0,Turbo Kid,"['Action', 'Adventure', 'Sci-Fi']",,3,3.5
141646,The Unauthorized Saved by the Bell Story (2014),Comedy|Drama,2014.0,The Unauthorized Saved by the Bell Story,"['Comedy', 'Drama']",,1,3.5
141668,War Room (2015),Drama,2015.0,War Room,['Drama'],,1,0.5
141688,Legend (2015),Crime|Thriller,2015.0,Legend,"['Crime', 'Thriller']",,2,3.5
141718,Deathgasm (2015),Comedy|Horror,2015.0,Deathgasm,"['Comedy', 'Horror']",,1,5.0
141749,The Danish Girl (2015),Drama,2015.0,The Danish Girl,['Drama'],,2,3.75
141799,Cooties (2015),Comedy|Horror,2015.0,Cooties,"['Comedy', 'Horror']",,1,3.5
141810,Autumn Marathon (1979),Comedy|Drama,1979.0,Autumn Marathon,"['Comedy', 'Drama']",,1,4.0
141816,12 Chairs (1976),Adventure|Comedy,1976.0,12 Chairs,"['Adventure', 'Comedy']",,1,5.0
141818,Ordinary Miracle (1978),Comedy|Drama|Fantasy|Romance,1978.0,Ordinary Miracle,"['Comedy', 'Drama', 'Fantasy', 'Romance']",,1,4.5
141820,Old Men: Robbers (1971),Comedy,1971.0,Old Men: Robbers,['Comedy'],,1,4.0
141830,Unbelievable Adventures of Italians in Russia (1974),Adventure|Comedy,1974.0,Unbelievable Adventures of Italians in Russia,"['Adventure', 'Comedy']",,2,3.25
141836,It Can't Be! (1975),Comedy,1975.0,It Can't Be!,['Comedy'],,1,4.5
141844,12 Chairs (1971),Adventure|Comedy,1971.0,12 Chairs,"['Adventure', 'Comedy']",,1,4.5
141846,Steve Jobs: The Man in the Machine (2015),Documentary,2015.0,Steve Jobs: The Man in the Machine,['Documentary'],,1,4.0
141866,Green Room (2015),(no genres listed),2015.0,Green Room,['(no genres listed)'],,3,3.33
141890,Beasts of No Nation (2015),Drama|War,2015.0,Beasts of No Nation,"['Drama', 'War']",moving,2,3.0
141928,Bloodsucking Bastards (2015),Comedy|Horror,2015.0,Bloodsucking Bastards,"['Comedy', 'Horror']",,1,5.0
141994,Saving Christmas (2014),Children|Comedy,2014.0,Saving Christmas,"['Children', 'Comedy']",,1,0.5
142020,Oscar (1967),Comedy,1967.0,Oscar,['Comedy'],,1,5.0
142056,Iron Man & Hulk: Heroes United (2013),Action|Adventure|Animation,2013.0,Iron Man & Hulk: Heroes United,"['Action', 'Adventure', 'Animation']",,1,3.0
142074,Knock Knock (2015),Crime|Horror|Thriller,2015.0,Knock Knock,"['Crime', 'Horror', 'Thriller']",,1,1.5
142115,The Blue Planet (2001),Documentary,2001.0,The Blue Planet,['Documentary'],,2,4.75
142196,Cornered! (2009),Comedy|Horror,2009.0,Cornered!,"['Comedy', 'Horror']",,1,4.5
142222,Demolition (2016),Drama,2016.0,Demolition,['Drama'],,4,3.12
142366,Cigarette Burns (2005),Horror|Thriller,2005.0,Cigarette Burns,"['Horror', 'Thriller']",,1,3.0
142372,Our Brand Is Crisis (2015),Comedy|Drama,2015.0,Our Brand Is Crisis,"['Comedy', 'Drama']",,2,2.75
142420,High Rise (2015),Action|Drama|Sci-Fi,2015.0,High Rise,"['Action', 'Drama', 'Sci-Fi']",,2,3.0
142422,The Night Before (2015),Comedy,2015.0,The Night Before,['Comedy'],,4,4.25
142424,Into the Forest (2015),Drama|Sci-Fi,2015.0,Into the Forest,"['Drama', 'Sci-Fi']",,1,2.0
142444,The Editor (2015),Comedy|Horror|Mystery,2015.0,The Editor,"['Comedy', 'Horror', 'Mystery']",,1,5.0
142448,Everest (2015),Adventure|Drama|Thriller,2015.0,Everest,"['Adventure', 'Drama', 'Thriller']",,6,3.08
142456,The Brand New Testament (2015),(no genres listed),2015.0,The Brand New Testament,['(no genres listed)'],,2,4.0
142488,Spotlight (2015),Thriller,2015.0,Spotlight,['Thriller'],,19,4.16
142507,Pawn Sacrifice (2015),Drama,2015.0,Pawn Sacrifice,['Drama'],,1,2.5
142509,Hardcore Henry (2015),Action|Adventure|Sci-Fi,2015.0,Hardcore Henry,"['Action', 'Adventure', 'Sci-Fi']",,2,3.75
142536,Burnt (2015),Drama,2015.0,Burnt,['Drama'],,3,2.0
142550,Ryuzo and the Seven Henchmen (2015),Action|Comedy,2015.0,Ryuzo and the Seven Henchmen,"['Action', 'Comedy']",,1,4.5
142558,If I Were a Rich Man (2002),Comedy,2002.0,If I Were a Rich Man,['Comedy'],,1,3.0
142598,Last Shift (2014),Horror,2014.0,Last Shift,['Horror'],,1,4.0
142602,"F*ck You, Goethe 2 (2015)",Comedy,2015.0,"F*ck You, Goethe 2",['Comedy'],,1,1.0
142831,Garam Masala (2005),Comedy,2005.0,Garam Masala,['Comedy'],,1,4.5
142961,Life Eternal (2015),Comedy|Crime|Thriller,2015.0,Life Eternal,"['Comedy', 'Crime', 'Thriller']",,1,2.5
142997,Hotel Transylvania 2 (2015),Animation|Comedy,2015.0,Hotel Transylvania 2,"['Animation', 'Comedy']",,4,2.88
143001,Anti-Social (2015),Crime,2015.0,Anti-Social,['Crime'],,1,1.5
143031,Jump In! (2007),Comedy|Drama|Romance,2007.0,Jump In!,"['Comedy', 'Drama', 'Romance']",,1,5.0
143245,The Little Prince (2015),Animation|Fantasy,2015.0,The Little Prince,"['Animation', 'Fantasy']",,2,2.25
143255,Narcopolis (2014),Mystery|Sci-Fi|Thriller,2014.0,Narcopolis,"['Mystery', 'Sci-Fi', 'Thriller']",,1,1.5
143257,Ashby (2015),Comedy|Drama,2015.0,Ashby,"['Comedy', 'Drama']",,2,3.0
143355,Wonder Woman (2017),Action|Adventure|Fantasy,2017.0,Wonder Woman,"['Action', 'Adventure', 'Fantasy']",,13,3.31
143365,The Circle (2016),Drama|Sci-Fi|Thriller,2016.0,The Circle,"['Drama', 'Sci-Fi', 'Thriller']",,1,2.5
143367,Silence (2016),Drama|Thriller,2016.0,Silence,"['Drama', 'Thriller']",contemplative philosophical thought-provoking tragic,2,3.75
143385,Bridge of Spies (2015),Drama|Thriller,2015.0,Bridge of Spies,"['Drama', 'Thriller']",,8,3.44
143410,Hyena Road,(no genres listed),,Hyena Road,['(no genres listed)'],,1,2.0
143458,The Great Hypnotist (2014),Drama|Mystery|Thriller,2014.0,The Great Hypnotist,"['Drama', 'Mystery', 'Thriller']",,1,4.0
143472,Into the Grizzly Maze (2015),Action|Horror|Thriller,2015.0,Into the Grizzly Maze,"['Action', 'Horror', 'Thriller']",,1,1.5
143511,Human (2015),Documentary,2015.0,Human,['Documentary'],,1,5.0
143525,Chasuke's Journey (2015),Comedy|Drama,2015.0,Chasuke's Journey,"['Comedy', 'Drama']",,1,4.0
143559,L.A. Slasher (2015),Comedy|Crime|Fantasy,2015.0,L.A. Slasher,"['Comedy', 'Crime', 'Fantasy']",,1,5.0
143859,"Hail, Caesar! (2016)",Comedy,2016.0,"Hail, Caesar!",['Comedy'],,8,2.81
143896,How To Change The World (2015),Documentary,2015.0,How To Change The World,['Documentary'],,1,4.5
143969,Er ist wieder da (2015),Comedy,2015.0,Er ist wieder da,['Comedy'],,3,2.83
144210,Just Eat It: A Food Waste Story (2014),Documentary,2014.0,Just Eat It: A Food Waste Story,['Documentary'],dumpster diving sustainability,1,4.0
144222,Bros Before Hos (2013),Comedy,2013.0,Bros Before Hos,['Comedy'],,1,3.0
144262,Slow Learners (2015),Comedy|Romance,2015.0,Slow Learners,"['Comedy', 'Romance']",,1,2.0
144352,Unforgiven (2013),Action|Crime|Drama,2013.0,Unforgiven,"['Action', 'Crime', 'Drama']",,1,0.5
144478,"Sex, Drugs & Taxation (2013)",Comedy|Drama,2013.0,"Sex, Drugs & Taxation","['Comedy', 'Drama']",,1,4.5
144522,Sky High (2003),Action|Horror|Thriller,2003.0,Sky High,"['Action', 'Horror', 'Thriller']",,1,2.0
144606,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Romance|Thriller,2002.0,Confessions of a Dangerous Mind,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",,1,4.0
144620,Goosebumps (2015),Adventure|Comedy|Horror,2015.0,Goosebumps,"['Adventure', 'Comedy', 'Horror']",,2,2.0
144714,The Perfect Guy (2015),Drama|Thriller,2015.0,The Perfect Guy,"['Drama', 'Thriller']",,1,1.5
144716,Rock the Kasbah (2015),Comedy,2015.0,Rock the Kasbah,['Comedy'],,1,2.0
